title,body,rating,product
"Great product, great price.","I’m shocked how great these sound for the price. They come with four sizes of ear buds to ensure a great fit and seal in the sound and reduce outside noises. It came without four days of ordering and everything was as advertised.
I haven’t ran with them in yet but I was jumping and running around the house and they never moved out of my ears.
Great value.",5.0,Tozo10 Bluetooth Wireless Earbuds
Absolutely Amazing!,"For the price of these earbuds, they’re actually pretty much worth it! They sound amazing, you can feel the bass, they pair to your Bluetooth very quickly, and the charger for them is amazing. But one thing that stand out to me is when you take the earbuds out the charger and they instantly turn on and pair to each other. I would totes recommend this to a friend.",5.0,Tozo10 Bluetooth Wireless Earbuds
Great earbuds for the price,Really solid headphones.  They paired super quick.  The sound quality is better than I expected.  The bass is pretty good.  They feel really solid and well built. My only complaint so far after using them for an entire day is the the left ear bud seems to randomly go quiet for a second or two and then resume normal play. I may just need to follow the reset procedure instructions provide in the instruction.,5.0,Tozo10 Bluetooth Wireless Earbuds
Comfortable Airpod-like Earbuds for Android,"Despite the fact that I have several wired ""wireless"" bluetooth headphones for my devices, I have friends who use Airpods with their iPhones, and it looked rather convenient to have such a small device ready at the moment's notice while out and about. So I decided to shop around and see what I could find. This is my first foray into a device of this style, you know - completely wireless, but so far I am very pleased with them.

My first concern was size. Airpods have that little stick portion that hangs out of the ear, and there are several Android styles similar to that, but I have a few pairs of Skullcandy earbuds that use this model's offset ear canal design, and I find them far more comfortable than older, straight line earbud designs. The TOZO earbud is a good size, and the weight is very comfortable in the ear. It is not difficult, even with how small they are, to pick them out of the case, or to fit them into the ear when needed. The directions included make it easy to understand how to use them, but if you fit the right size cups, and then insert and twist like you are told, you will have a tough time shaking the buds loose. That said, I still bought the Amazon 3 Yr Warranty, it's $5, just in case something happens, better than shelling out another $40.

OF NOTE: I read several reviews of people who didn't seem to understand the interchangeable ear cups. The fact is that everybody has different size ear canals, so you have to take the time upfront to try out each size cup in your own ear to find the best fit, then use that pair of cups on your buds. If you, like my wife, don't like ANYTHING in your ears, then this is NOT the product for you, so don't buy it and then review it like it should be an over-ear headphone.

My second concern was sound quality. I am definitely a techie, and an audiophile, though not to the level of snobby hipster, if I say so myself. The TOZO buds play my Amazon music from my phone (LG G8) with good clarity and nice sound, but I had to play with my phone's equalizer to shift the tonal quality around, remove some of the highs because it was a bit tinny on the normal phone settings. Once I shifted it around, I found that the Hip Hop EQ gave the best sound, no matter what music style I was listening to (in case you are curious, I tried some rock with Hoobastank and Avenged Sevenfold, some country with Sam Hunt, and then R&B with Tank and Ne-yo, and it sounded excellent across that entire spectrum in Hip Hop EQ). If your device has EQ settings, I absolutely recommend you adjust those to find your musical sweet spot! The only thing that I took one star for in this area is that, even with volume for my buds turned up to 100% on my phone, the buds themselves did not thrash my eardrums, which is probably a good thing, saving my volume for my old age, but sometimes, you need to headbang to death metal and want it LOUD. Considering the size of the buds speaker driver, they are adequately loud, and with it fitted snugly in the ear canal, it does a great job of reducing external noise. Totally plan on using these for when I am riding my mower or working in my wood shop!

Next: Bluetooth connectivity. The pairing process is super easy, because the button design is simple. Unlike some of the other buds on Amazon, these are not ""touch-style"" but have a mechanical ""click"" button. Fantastic! Nothing worse than something tapping your bud in the middle of your favorite jam and then having to stop whatever you are doing to fix it. Some people noted that TOZO has R or L models, but the reality is that you can use either bud independently. The model choice just assigns the default earbud, because some people have an ear preference. If you want to use either one, then take the time to actually pair both in your bluetooth menu, and then you just have to pick the active one if it doesn't sync automatically. Handy when the primary bud is dying in the middle of a phone call! Besides all of that, they normally pair quickly without any actions needed on the device, and they will give you little beeps and messages in your ear to let you know that everything is working, so you don't have to pull your phone out and look to make sure. Nicely done, TOZO!

Bonus features: The case is sized nicely, fits in the pocket comfortably, but it is definitely larger than an Airpods case. Not a big deal for me, as a jeans or cargo shorts kind of guy, but I can imagine for a woman wearing yoga pants or skinny jeans, that might be an issue. Case is QI wireless charging capable, which is FREAKING AWESOME. Totally recommend wireless charging like other reviewers have said, incredibly convenient and saves your phone from the infamous ""broken usb port"" problem. Same thing here, and the ""grab and go"" functionality this provides for your buds cannot be understated! Holds enough charge to keep your buds going for about 30 hours, longer if you only use one bud at a time like I do at work. I have not tested the waterproof capability, but the buds seem well constructed and tightly sealed, so I believe their claims would probably be well founded. They do state in the instructions that they cannot be used submerged (but aren't they IPX8? wait for it...), not because of the waterproofing, but because you won't get signal underwater from the bluetooth device, which makes some sense.

So to sum up, TOZO has taken their earlier designs up to a new level with a solid construction, great style and fit, and good sounding speaker to deliver a comfortable earbud that gives an Airpod-like experience for those of us with Android or regular bluetooth devices. 5 Stars overall!",5.0,Tozo10 Bluetooth Wireless Earbuds
Sounds great,"So far so good, my wife had a pair of BT wireless ear buds but the noise canceling wasn't that great. So far, these wireless ear buds have good noise canceling and sound good with deep bass.",5.0,Tozo10 Bluetooth Wireless Earbuds
these are waterproof but do not work while swimming.,"The sound quality is great, bass is good , they don't fit very well for working out and i had to modify them to stay in but thats no big deal to me. I'm very upset though because i bought these with the thought that i could use them while swimming laps. As soon as my head goes under water the sound is gone. I dont know if i have faulty ones because they work perfectly fine everywhere else even in the shower. but as soon as i'm underwater , sound is gone. so they are okay and get 3 stars",3.0,Tozo10 Bluetooth Wireless Earbuds
Great Sound and Bass for the Price!,"For the price, you really cant beat these. I was very surprised at the output and yes, a very good Bass which- as is so often the case when buying wireless ear buds, is hit or miss. Great little performer for music and exactly what I was looking for however,........call quality is poor......but hey, who talks on the phone anymore?",4.0,Tozo10 Bluetooth Wireless Earbuds
Disappointing,"The sound is really, really good. And I like the charging case setup. But I get an intolerable amount of interference using these Bluetooth buds. Sitting still on the train or plane, perfect. Walking to the train is a different story.... I clearly get interference from overhead and underground high voltage, and god knows what else. If I move, I get left/right/both ear interference. If TOZO reads their reviews I’d gladly take a second set and test them - if I just got bad pair I’ll gladly retract or update the negative review.",1.0,Tozo10 Bluetooth Wireless Earbuds
"Best Bang for your Buck!!! For about 2 months, then tTOZO will ignore your warranty claim","The sound is good and they fit nicely. The case is nicely fit and lightweight.
After 2 months of use the right piece stop working, I had to reset over 20 times per tozo customer support instructions and it does not work. After 2 weeks of communication with tozo customer support,  they said they were sending a new one.
That was 3 weeks ago and they had sent nothing.
Very bad product and CD worst customer support I have ever had to deal with. Don't waste you money
Cheap product and it will brake sooner than later.
I'll never buy from tozo ever again and do not recomend to my worst enemy.",1.0,Tozo10 Bluetooth Wireless Earbuds
New guy says WoW!,"Usually ear muffs make my ears sweat and become uncomfortable, plus I do want to able to hear a bit of what is around me, ie, warnings and others telling me it’s my turn to play pool etc.
While vacationing mid-August in Dallas, TX, USA, I decided based on recommendations from family to try Tozo earbuds. Dallas in August is hot, hot, like extreme heat hot; however, I decided to order the TOZO T10 and they arrived promptly and fully charged. Easy straight forward instructions read, earbuds paired and Bluetooth activated all within 5 minutes. Cuban piano music accessed and the sound was fantastic.
Played 3 games of pool with granddaughters and not once did the buds become loose. The charging carry case really protects these little jewels. BTW those earbuds work independently which means I could let my granddaughters listen through one bud while while I listened through the other.",5.0,Tozo10 Bluetooth Wireless Earbuds
"Best & Smartest Bluetooth Earbuds I've ever tried, and I have tried several!","Pros: Great sound quality, quick charging, always ready to go! I'm very happy with these. The sound is suburb, good bass, and these actually stay in my ears, as opposed to so many i've tried! My left ear is weird and i cant get regular earbuds to stay in, but the Tozos have no issues. Very surprised. Great value!

Cons: a few bugs. sometimes the buds wont connect to eachother right away, and you have to ""reset"" them by placing both back into the case for a second then take them back out and they connect just fine.
I've used them to talk on phone calls and people usually complain that they can't hear me if i'm outside or in a crowd, but i have used other bluetooth headphones for calls with no issues, so i'd say thats their weakest point. Don't get them if you're strictly going to make calls outdoors around lots of people and noise.

Other than that you won't be disappointed!",5.0,Tozo10 Bluetooth Wireless Earbuds
"DISAPPOINTING, Sub-par Bluetooth connection","Like most of you, I was sitting reading the overall great reviews of this product hoping not to fall into the airpod trap. Alas, I am unsure whether or not I received a lemon or if they were just truly that bad, but mine struggle to stay connected when my phone is in my pocket. It is not a phone issue as I connect to bluetooth stuff all day (car, radio, speakers, computer etc.) I used them for 3 days, now they sit on my desk unused... really wish they did better.",1.0,Tozo10 Bluetooth Wireless Earbuds
Poor sound and connectivity,"Pros:
Fit in my ear perfectly. Always had an issue with headphones fitting in my ears.

That's where the pros end though....

The sound quality on these is awful. I'm not sure if I just got a faulty pair, but the reviews always talk about how fantastic the sound quality is. For me, in most music I listen to, it sounds like all of the audio is clipping or something. Cymbals have a popping, or crackling kind of sound and it's regardless of volume. It's like that with most things, but cymbals have been the hardest to ignore since they are always there.... Its been like that since the first time I tried them so it's not like I could have broken them somehow?

Bluetooth connectivity is garbage too. Just like alot of the other reviews say, anything you are doing anything BUT sitting in one place, they will constantly disconnect. As a runner that's an absolute deal breaker for me.

Battery life is ok I guess, nothing to brag about though compared to other brands.

I would be very cautious about buying these, I have no idea how every review is so positive",2.0,Tozo10 Bluetooth Wireless Earbuds
Expected better.,"I’ve had these for a month. Here are honest pros and cons.

PROS:
They are durable, Ive dropped them a few times pretty hard and they suffered 0 damage.
The noise cancellation feature works as advertised.
They are pretty loud.
The CASE battery life lasts pretty long, enough for my 9 hour shifts at least.
They’re wireless, obviously, that’s always a plus.

CONS:
The right earbud charges slower and dies faster than the left one.
If you only have one earbud in, it’ll glitch out depending on if something is covering the opposite one. Kind of annoying.
The bass is almost non existent.
The overall battery life for the earbuds themselves only last about 2.5 hours, because if one earbud dies, the other won’t work, and the right earbud dies way faster than the left one. So I have to deal the the uneven charging and uneven battery life.

Overall, these earbuds are good and do the job, but they’re definitely not perfect and I don’t know if I’d ever buy them again.",3.0,Tozo10 Bluetooth Wireless Earbuds
"Functional, Effective, Great price and gives you freedom from wires!!!","I purchased this recently and the quality and packaging of the product surprised me, it's so good that I have stopped using my Bose QuietComfort 20 Acoustic Noise Cancelling Headphones. These are great for workouts and answering calls anytime. They fit well in my ears and are not too big, they are just the right size, and you could change the silicone caps for your own convenience. The charger is very compact and well built, they do the work really well and at such an awesome price. They have a decent battery life and gets more with the charger pod. Will be buying more as gifts.",5.0,Tozo10 Bluetooth Wireless Earbuds
Connection drops frequently,"This is the second pair of random Chinese earbuds I have purchased on Amazon and they were both defective. The sound quality is OK, not good but not terrible either. The charging case is nice as it successfully extends the battery life pretty well.

BIG PROBLEM: whenever I move around with these, like walking or working out, the slave earbud drops connection to the master for a second quite frequently. This is incredibly disruptive and frustrating. As long as I sit still like at a desk they are fine, but as soon as they get moving there are constant drops in connection. Indications of a faulty product or terrible quality control at the manufacturer. You get what you pay for, and these are just another set of relatively cheap Chinese electronics that may or may not serve you well.",2.0,Tozo10 Bluetooth Wireless Earbuds
"Love the wireless, waterproof headphones!","These headphones are great. I felt so free and amazing at the gym where I usually feel a bit restricted even with wired bluetooth headphones.

The fit is great for me and they come with multiple ear sizes if the first fit isn't good for you.

I'm very critical of sound and these didn't let me down. Treble and bass is great IMO.

Add in the fact that they're water proof you really can't go wrong for the price.",5.0,Tozo10 Bluetooth Wireless Earbuds
Great Sound & Comfortable,This is the first time I have purchased wireless earbuds. I was always worried about the size and if they really would stay in my ear. I am very pleased with the TOZO Earbuds. The sound is great and they are not heavy in my ear. I was very pleased to find that they come with multiple size ear foam pieces to fit as snug or loose as you would like. I would definitely recommend.,5.0,Tozo10 Bluetooth Wireless Earbuds
Terrible for phone calls and even worse for music or audio books.,"They sound great, when they are connected. The volume fades in and out and they disconnect a lot. I have used these with my previous phone and my new S9 Note, same issues. If I dare to get very far away from my phone, it's worse. People also have difficult hearing me when I use them for phone calls. I'm past the date to be able to return, so they will sit in a drawer.",2.0,Tozo10 Bluetooth Wireless Earbuds
Best buds on the market and a great price!,Love these buds. That fit perfectly and are very comfortable to wear for long periods of time. Pairing and charging is so easy. I have used many other listening products and none compare to these.,5.0,Tozo10 Bluetooth Wireless Earbuds
Quality Headphones,"After 6 months of daily use I still love these headphones. The sound quality is great and the battery life is very impressive for being fully wireless, and customer support from TOZO has been very helpful and fast to reply, I will definitely continue to recommend these to my friends",5.0,Tozo10 Bluetooth Wireless Earbuds
Near perfect headphones!,"Among the various headphones I've used, these provide the best fit for me personally along with its exceptional sound quality. These headphones work very well of you're involved in an activity that deals with hard work such as fitness. Sweating is a big issue between headphones and me so the implementation of water resistance is much appreciated. Astonishingly, even the battery life gave me a good 3-4 hours (about how long I work out) of listening experience. These headphones are the near perfect choice for training and would recommend to anyone wanting to invest in a pair of headphones for a good price.",5.0,Tozo10 Bluetooth Wireless Earbuds
Great except for one thing,"These sound great. They are loud enough, which is not always the case for Bluetooth headphones. They pair with my phone quickly and easily. The charging case seems to be good quality. Great sound cancellation and price point. All good things. But there is one major flaw; at least with the set I received. The batteries don’t last! Seems like I only get an hour of use before I get low battery warnings, which are also far too frequent; chiming in about every 20 seconds. Then they die. This has happened to me after each full charge. If the batteries lasted as long as advertised these would be a five star product all day. However, I am probably going to return them. I might order a second set after in hopes this particular set is defective because I really do like them otherwise.",1.0,Tozo10 Bluetooth Wireless Earbuds
Cuts in and out while walking,Bought this item for my husband and he took it out for his walk and it kept cutting in and out every 30 seconds so time is being returned,1.0,Tozo10 Bluetooth Wireless Earbuds
Decent earbuds.,"Overall: sound is amazing. They are durable and seem to be very good quality. Charges well.
However, i cant just get the right bud to pair without it beeping every few seconds. I end up pulling out the left bud and leaving it on the table.
Also, it feels like its going to fall out, no matter how i place it. I shake my head amd it doesnt fall out, but it feels like its going to.
Again, overall i recommend getting these. Much better than the bluetooth headset with wires and all. I will never go back to using wires after using these ear buds.",4.0,Tozo10 Bluetooth Wireless Earbuds
Everything,"I LOVED THE SOUND OF IT, I REALLY LOVED IT. THE NEG PART IT'S THAT IT DOESN'T LAST FOR NO MORE THAN 3 HRS TO 4 HRS. AFTER 4 HOURS YOU HAVE TO RECHARGED THEM AGAIN. BUT EVERYTHING ELSE IT SOUNDS BEAUTIFUL.",5.0,Tozo10 Bluetooth Wireless Earbuds
Hard to get a good fit in my ears.,Good sound. Good concept but they keep falling out of my ears while running. Really wanted to like these but I've tried the three different sizes and they will just not stay in my ears.,3.0,Tozo10 Bluetooth Wireless Earbuds
One of the better earbuds that I have purchased here on Amazon.,"I've purchased many wireless earbuds/headphones from Amazon. I dislike wireless earbuds that have a wire connecting the them, so I tend to lean towards earbuds. These earbuds caught my eye because of it's IPX8 feature. As I have lose many due to rain or just stupidity, I decided to give these a try. I bought these and immediately tested them out in a shower (since they even advertise that). Expecting them to be like most earbuds that claim to be water-resistant, I braced for the worst. To my  surprise, they survived. This already has been a big plus. I haven't tested them underwater, but that will be the next step. The sound quality is is as good as you'll get without spending hundreds of dollars on other earbuds. The battery life is about standard to most earbuds on the market now. Speaking on that, another surprising feature is that the case can be charged wirelessly. In this day and age, wireless charging is becoming more prominent, and this feature just made this more convenient. More to come and will update in a few months.",5.0,Tozo10 Bluetooth Wireless Earbuds
Well worth it. Just buy them!,"Initial first impression... These earbuds are well worth the money. Sound quality is great. Pairing was a snap. Excellent bass. Battery life has been as advertised. Range is as good as the high-end units.

I really like being able to use left or right independently. Phone quality is good.

And the charging case Qi capable (wireless charging).

I will update if any issues arise.

Update Feb 9 '19
These ear buds are still great. My only complaint is the charging case. I wish it had more capacity. I have to recharge the case every night.

Sound quality is still great. Volume is still great. Still a great set of ear buds.

Still 5 stars",5.0,Tozo10 Bluetooth Wireless Earbuds
Great headphones at a great price!,"This is my first pair of wireless headphones so I have nothing to compare these to for wireless, but as far as sound goes these things rock! They have plenty of volume and good bass. I love the recharging case because I don't have to connect them to power very often. I use them to workout at the gym and they stay put in my ears just fine. Overall I have been very happy with these headphones.",5.0,Tozo10 Bluetooth Wireless Earbuds
Ease of use,These are great earbuds!  I bought my husband a pair and he loves them. He is deaf in one ear and can use just the one without any problems.  He liked them soo much I bought myself a pair.  I have used them in the shower without issue.  They stay firmly in my ears without issue.  I will recommend them to others.,5.0,Tozo10 Bluetooth Wireless Earbuds
Best I can explain to you,"The sound quality is awesome hands down but kept disconnecting when phone was in pocket. Thought battery was low but found out it's a default in headsets.
For the price I say go for it but besides great sound quality if it stays connected, you will get frustrated",4.0,Tozo10 Bluetooth Wireless Earbuds
Wonderful experience!!,"I ordered Tozo Wireless Earbuds and have to mention that it has been such an amazing experience. The sound quality is nice, was able to hear the bass and beats clearly. As a student who spends a lot of time commuting or working out, these headsets have been a wonderful companion.

One of the headset did stop working after sometime but the company was swift in recognizing and acknowledging the issue and sending a replacement for the same. Hats off to the customer service.",4.0,Tozo10 Bluetooth Wireless Earbuds
So Far so Good!,I’ve only used once. My primary use is for the gym. I’m a runner and was looking for ear buds that were loud and waterproof. I listen to Amazon music and YouTube on my iPhone while working out. I didn’t have to stop mid run to wipe earbuds and sound was loud on both apps. I’ll have a better idea after a full week of runs.,4.0,Tozo10 Bluetooth Wireless Earbuds
Free wireless charging pad with BS 5 star review,"First and foremost be warned that the amazing reviews are thanks to a free offer for a wireless charging pad in exchange for a 5 star review. The main reason I purchased this brand was because of how many people raved about them. I was super annoyed when I found out the truth.
The truth: they're not bad. They sound great and feel comfortable and the case feels very sturdy and safe. They last about three hours and charge in about 1 hour. And at this decent of a price, who can complain?",4.0,Tozo10 Bluetooth Wireless Earbuds
Great quality at unbeatable price,"This is a quality set of earbuds at a great price! Fits nicely with custom-sized ear fittings, great sound and connectivity.
Easy setup, connects to multiple devices without issues. And waterproof to top it!",5.0,Tozo10 Bluetooth Wireless Earbuds
"AWESOME, JUST AWESOME!","I can sit here and bore you with a bunch of verbiage, but I wont.  Let me be clear:  These earbuds are AMAZING.  Seriously.  They do EVERYTHING very well and they are just as described!  High quality stuff!  I wear them while cycling in (right now) 100+ degree humid heat in South Carolina and not only do they stay in place, but they are unaffected by sweat, etc.  Amazing sound, amazing clarity.  These things should easily cost $200.",5.0,Tozo10 Bluetooth Wireless Earbuds
What a waste !,"I purchased this product after reading through all the great reviews and great expectations. What I experienced with this product has been a mix bag.
It pairs easily when removed from the charging case with the first device and with the left channel. The sound quality for music and movies from my iPad are pretty decent.
I paired it with a total of 4 devices and have been using it for a about 6 months with a mixed experience.
If there is only 1 device in the vicinity, then it takes an abnormally long time to pair with it, and it is constantly scanning for the other devices making a ping sound when unable to pair  (WHY??), causing a huge nuisance. So now, I have reset them both multiple times and have it paired with just one device. And still it keeps seeking the other missing device(s?). What a very strange ghostly behavior. And yes, resetting it multiple times seems to have minimal effect on this behavior.  So, I have wasted $50. It's not worth considering these as a alternative to any of name brands!!",1.0,Tozo10 Bluetooth Wireless Earbuds
Outstanding customer service,Update :  I had an issue with the earbuds and contacted for customer support .  The customer service responded within 24 hours and offered a resolution to my problem .  The customer service is outstanding and These earbuds exceeded my expectations.  I highly recommend this product to anyone interested in wireless earbuds .,5.0,Tozo10 Bluetooth Wireless Earbuds
Amazing headphones!,"I purchased these headphones in preparation for a 6.5 mile run/race. I was tired of my wire headphones getting in the way. But I was also concerned for water because I sweat alot and wanted to use them at the gym and for running. Well let's just say these headphones delivered. They stayed in place, had great sound quality and didn't get ruined by water/ sweat. I love these and am extremely satisfied.",5.0,Tozo10 Bluetooth Wireless Earbuds
"Good Sound Quality, Reasonably Priced, Good Value,  Right Choice","Very good quality for the price.  The earbuds are small enough to be comfortable in the ear and come in a sturdy and protective charging case that will also recharge your earbuds.  They paired easily to me Pixel 3.  Good sound quality for music and movies and phone conversations.  Comfortable fit and they didn't fall out during normal wear once I placed the right earbud cushions on the earbuds.  The earbud must be placed in the ear channel for proper fit and to keep the device in place during normal wear.  I tested the noise level from external sources while listening to music and movies on the TOZO T10 Bluetooth earbuds.  They are not noise cancelling.  You can hear noise in the background but most prominent is the audio in your ear.  I had no trouble hearing the words of the music or people talking in movies.  I was able to hear the audio clearly without turning  the volume up to an uncomfortable level in my ear.  I had no trouble focusing on the music or movie because it was the most prominent thing I was hearing.  I bought these for listening to audio media on a plane.  I think that they will work just fine.  During phone call (and video call) conversations, I was able to hear the conversation in both ears clearly.  These earbuds have exceeded my performance expectation;  especially nice since the price of the earbuds was reasonable.",5.0,Tozo10 Bluetooth Wireless Earbuds
Good to be free,"I am so happy I went with these. I shopped around for a while to find the best pair and I am so glad to say these were my first pick and so far I am satisfied with them. I've tested while hiking, exercising, showering and doing house chores and they have not fallen out.",5.0,Tozo10 Bluetooth Wireless Earbuds
A really good product,"I really recommend this. It has a really good sound quality and I didn't see any other wireless earbud that you can charge with your wireless charger, yes you can put it on your cell phone wireless charger and it will charge.",5.0,Tozo10 Bluetooth Wireless Earbuds
Unbelievable quality that doesn’t break the bank!,"Being a professional audio engineer, I’m always skeptical about finding a high quality product at a low price point. Generally speaking, you get what you pay for. In this instance, you get so much more! Beautiful sound quality! The range is incredible and clean, as well as perfect noise cancellation. If you pay anything above what these sell for you are wasting your money plain and simple. Incredible product!",5.0,Tozo10 Bluetooth Wireless Earbuds
That didn't go as planned.,"For some reason the volume would go down on it's own and slowly go back to where it originally was. This would happen about three to four times in a row, then it would stop. A few minutes pass by and itll begin doing it again. Instead of staying in my ear there were times that they would fall from the slightest sudden movement. For example, if something fell on the floor and I would try to pick it up, the earbuds would fall as well. Sounds quality was a bit off. Yes, they were loud, but it would sound as if I am listening to music from down the hall. Slight echo, and there was no way of fixing that. So I just returned them.",2.0,Tozo10 Bluetooth Wireless Earbuds
Great earbuds.... Great customer service,"Best earbuds I’ve ever owned. Great sound quality. They are also very good on noise cancellation as I use them when mowing the lawn.

The customer service is also excellent... My right earbud stopped working after 8 months. After reaching out to customer service and determining that it could not be reset, they sent me a new pair of earbuds, and I didn’t have to return the original pair.

Thanks TOZO!",5.0,Tozo10 Bluetooth Wireless Earbuds
Simplicity,"Easy to use, easy to pair and exceptional sound quality. The noise-canceling was better than I expected. These buds are loud enough for me but they aren't overly powerful. Fits good, although I have not tested their capabilities when doing physical activities, they are a snug fit. They do protrude out a bit more than I would like and are not comfortable if you try to lay your head to the side while wearing them. Otherwise, for the price and quality you get, I am overall satisfied.",4.0,Tozo10 Bluetooth Wireless Earbuds
"Awesome Product, A must Buy","I love this product, before I purchase it I read most of the reviews and I was sold, but when I received the product and started using it during my gym workouts, I was amazed how the quality of sounds this ear buds produced. You guys made an awesome product and I will do business with you guys in the future and also will spread the word about these amazing ear buds to friends and family",5.0,Tozo10 Bluetooth Wireless Earbuds
No use if needed for phone call use!,I gave a 1 star because I purchased these so that I could be hands free while driving and to walk around without holding my phone. All I hear when I make a phone call or the person calls me is I cant hear you!!! The purpose of me getting this was for business calls and personal calls and it doesn't work. Waste of money!!,1.0,Tozo10 Bluetooth Wireless Earbuds
Superb wireless bluetooth earbuds for all activities including swimming,"I purposely bought these wireless bluetooth earbuds to be able to listen to audio content while swimming. These are precisely what I wanted. Very comfortable to wear at any time. More comfortable than Apple AirPods. I like the different sizes of ear plugs that come with the unit. Provides excellent fit. Great sound cancellation, as I have worn them while using machinery, and did not need additional hearing protection. Great wound with fuller sound than other EarPods I have tried. Love the charging unit, that quickly recharges the pods. Easy to connect to my phone, to listen to any program or music on my phone,  while swimming, working, or relaxing. Excellent product for the price. Considering buying one for my wife.",5.0,Tozo10 Bluetooth Wireless Earbuds
Disappointed,"UPDATE: After 7 weeks and using them 2-3 times a week they no longer charge. They don't charge on the wireless pad or connected to a cord and I have tried 2 wireless pads and 5 different cords. Not sure if this is an isolated incident or not but I am waiting to hear back from Amazon and/or Tozo on how they are going to fix them.  Dead headphones arent very useful.

I needed something small and something that would sound good while I worked (painting and general house repairs) and while I am at my computer working. These seem to work well for both tasks. I just got them and haven't had a ton of time using them but the sound quality, which is the biggest thing for me, is amazing. The charging time and battery life are still being discovered but I used them for about two hours yesterday and never had an issue. Noise cancellation is pretty good, moisture wicking was sort of average. I didn't want to drop $150 on airpods or the Samsung model so for $50 these were worth every penny!",1.0,Tozo10 Bluetooth Wireless Earbuds
Amazing Product!!,I wanted a good set of Bluetooth earbuds that I can hear my music and also speak on the phone without having to take my phone out of my purse. I was intending to buy a more expensive earbuds but decided to try Tozo T10 instead. I am not disappointed! The music is loud and clear not a tinny sound. Phone calls come through I hear my caller clearly and they hear me. Battery life are also great.,5.0,Tozo10 Bluetooth Wireless Earbuds
Is bulky and great features enough to use in public?,"I love the features. What it says on their description hits the red mark. However, what I didn’t realize until I wore them was that I can’t wear it in public. The wireless earphones are great but in my opinion I wouldn’t wear them out as it looks like I have something stuck in my ear. It’s not pretty. If you are looking for a great wireless headphones with promising potential this will be great for you. However, if you are trying to find one with great features and to wear in public this may not be for you.",4.0,Tozo10 Bluetooth Wireless Earbuds
Doesn't stay in ear during workout,"I really wanted to love these.  Everything about them was great except they kept falling out of my ears during a workout.  Since I bought them specifically for working out, had to return them.",1.0,Tozo10 Bluetooth Wireless Earbuds
Great clarity with deep bass,"I just received these and went for my first run with them this morning.  All I can say is, ""WOW!""  Great clarity and deep bass.  I own a pair of Beats and Samsung and the TOZO T10s sound way superior.  If you are in the market for high quality sound at an affordable price; look know further because these are it.",5.0,Tozo10 Bluetooth Wireless Earbuds
Great Ear Buds and Great Customer Service!,"These work fantastic, and I really enjoy the case as well! When I did get some issues TOZO sent me a replacement absolutely free. I highly recommend both the product and the company!",5.0,Tozo10 Bluetooth Wireless Earbuds
Great quality wireless earbuds,These wireless earbuds work great! It took some practice to figure out how to get them to stay in but once they’re in they sound great and do cancel background noise well. I like that I can use either one or both.,5.0,Tozo10 Bluetooth Wireless Earbuds
FOR THE MONEY....I WAS SHOCKED!,"I AM A TOTAL SKEPTIC BUT THESE HEADPHONES ARE AMAZING. I STRAIGHT UP CANNOT BELIEVE THE QUALITY FOR THE PRICE. THE FACT THAT THE EAR BUDS ARE ACTUALLY ""BUDS"" CREATE WAY BETTER SOUNDS THAN AIRPODS (WHICH I OWN). I DON'T USE THE AIRPODS BECAUSE THEY DON'T STAY IN MY EARS. ANYONE LOOKING FOR A PAIR OF WIRELESS EARBUDS REALLY REALLY NEEDS TO GET THESE. THE PACKAGING IS AWESOME AND YOU CAN TELL WHOEVER MADE THESE REALLY TOOK THE TIME TO DO IT RIGHT. I COULDN'T BE HAPPIER AND I AM GOING TO GET MY WIFE A PAIR.",5.0,Tozo10 Bluetooth Wireless Earbuds
Best blue headphone!!!!!,"This is amazing headphone!! I bought my husband’s first and I tried out his headphones and the sound quality is amazing. He is really picky for the headphones because of base sounds and noise cancelling but he is totally satisfied!!
I ordered mine right next day and I love it so much!!! Best Bluetooth ever!!",5.0,Tozo10 Bluetooth Wireless Earbuds
Great Headphones at a great price,These are my first wireless headphones and the sound quality is excellent in these. I haven't tried to test battery life per charge yet but I sit at a desk and use them for very long periods and haven't had to charge them yet. The charging case is light but feels super sturdy too. I have to use the smallest earbud size but they have stayed in my ears super well so overall I love the purchase. Its worth noting that you can use one earbud but it has to be the right one as the left is slaved to it so if you wanted to throw just one earbud in it will have to be the right one to activate the auto connect of the Bluetooth.,5.0,Tozo10 Bluetooth Wireless Earbuds
I Am Very Impressed!,"This is my first pair of wireless bluetooth earbuds as I've clung to my wired earbuds over the years. I just got fed up with tangled wires that broke eventually. I am very impressed with these headphones so far. They are good quality, water resistant, come with several earbud sizes to choose from, the case supports both wireless charging and wall charging, it comes with a carrying strap, the earbuds have buttons on them to control play/pause/power, there are colored lights on the earbuds/case so you can see the status at a glance, and it comes with a free 1 year warranty in the box. Sound quality is great; I was very impressed with the volume and strong bass considering the size of the earbuds. I would definitely recommend these to anyone looking for a good set of wireless bluetooth earbuds.",5.0,Tozo10 Bluetooth Wireless Earbuds
Very satisfied!,"I have been wanting wireless headphones for SO SO long, I had a pair of the Sol Republic Tracks Air for almost 6 years and used them till they broke I loved them so much!!! So I was in the market for new ones and these DO NOT disappoint. The sound quality is really good, I have zero complaints. Noise cancellation is also awesome. I would definitely recommend to anyone, no matter what your budget is",5.0,Tozo10 Bluetooth Wireless Earbuds
