title,body,rating,product
Awesome,These are great earbuds. The siri voice control and double tap ear feature makes controlling music very easy.,5.0,Apple Airpods-Latest Model
As described,Good but the noise canceling isn’t the best,5.0,Apple Airpods-Latest Model
Idk,I’d recommend getting attachments for them to stay in your ear if you’re like me and they fall out easily.,4.0,Apple Airpods-Latest Model
Works great,These are great,5.0,Apple Airpods-Latest Model
It’s gr8,It’s a great product,5.0,Apple Airpods-Latest Model
DO NOT BUY,DO NOT BUY!! I BOUGHT THESE TODAY AND THEY ALREADY STOPPED WORKING!!,1.0,Apple Airpods-Latest Model
Great Product,"I drive part time and the allows me to have hands free.
Great product.",5.0,Apple Airpods-Latest Model
2nd Gen AirPods are a must-buy!!!,Great product! The first Gen were awesome and somehow Apple found a way to make them even better. Battery life is great and noise cancellation is superb.,5.0,Apple Airpods-Latest Model
My grandaughter loved them.,They were perfect for my grandaughter.,5.0,Apple Airpods-Latest Model
A bit expensive but worth it.,Sound great,5.0,Apple Airpods-Latest Model
Great product!,Product works great!highly recommend!,5.0,Apple Airpods-Latest Model
Too expencive together with average quality,Not loud enough. What is cristal clear sound? No. It is not. Assembling is poor. Found some burr on a both airpods. Battery life is not as advertised. Not.  I feel myself fulish. Product should be way better for this money.,3.0,Apple Airpods-Latest Model
Outstanding!,Best headphones I’ve ever had,5.0,Apple Airpods-Latest Model
"First AirPods to come out, not latest model","Loved the AirPods, disliked the false advertising for the latest model smh...",1.0,Apple Airpods-Latest Model
Good,Great,5.0,Apple Airpods-Latest Model
Great product,Great product I like it because I don’t have to deal with a cord all day,4.0,Apple Airpods-Latest Model
"Great product, worth the money.","cant write how amazing they are, bought them for convenience and sooo nice. great for flying and every day use.",5.0,Apple Airpods-Latest Model
They’re great!,The only thing I’ve disliked about these is that I had a little water damage to my left one and It’s a little cancelled,5.0,Apple Airpods-Latest Model
Worth it for the money.,"Since these are in the Apple ecosystem, they are super easy to pair and use.",5.0,Apple Airpods-Latest Model
Their great for working out,Air pods are great the sound quality to the battry life every thing is great about them there worth the $160,5.0,Apple Airpods-Latest Model
Great Earbuds,Love them! They connect easy to whatever I use.,5.0,Apple Airpods-Latest Model
I wouldn’t recommend it for the price.,"I purchased a pair of these a few months and they aren’t worth the money.  They last about 4 hours but they charge really fast so that isn’t to bad. My biggest problem is with the controls. To play/pause, forward, back, and Siri you have to set it, and a double tap will activate it. However I usually only use one so I can only use one command at a time. The worst thing though is to turn them on it is just supposed to take putting them in your ear but after just a month one of them will only start working is I put the other one in first or SOMETIMES activate it manually. On top of that the same ear piece no longer works with the double tap so I can’t pause or play or answer a call or hang up with it.

To top it off they are easy to drop and lose if you are not careful. I haven’t lost them yet. All in all not with $170 maybe $100 just because they are Apple and they usually make good quality items.",2.0,Apple Airpods-Latest Model
SUPER FAST! Love them!!! ❤️,"Wow best deal I found!!  And it’s not my first pair... I keep ending up giving them to my grandkids!!!
  Got here Fast, Which was AWESOME! Bc I wanted them like yesterday!!! 🎉🎊😍❤️😍",5.0,Apple Airpods-Latest Model
Ordered 2nd pair as soon as we tried these,Just got a pair for my wife. I listened to some music and made a phone call. They have more base than I expected. Apple makes great products. These are no different. I ordered a second pair for me the same night we got these. I just wish they came in more colors than boring white.,5.0,Apple Airpods-Latest Model
Makes life so much easier!,"Very convenient to use!

But sometimes I'm not used to the ""wireless"". When I use my old earbuds which are wired, I'm not afraid when any of them drops. I can just catch the wire. But if the wireless earbuds drop, I'm so afraid they will fall at someplace I can't reach. But after a while I'm finally used to it now.",5.0,Apple Airpods-Latest Model
Amazing,Absolutely love my air pods! My boyfriend order them for me as a gift and they are just amazing,5.0,Apple Airpods-Latest Model
Awesome!!,They are great!!,5.0,Apple Airpods-Latest Model
Love these,"I resisted these for a long time because of the price, but the cheaper models were just not as easy or convenient to use.  Now that I have these, I'm really glad I do.  They are expensive, but they are so easy to use, and the sound is great quality.",5.0,Apple Airpods-Latest Model
Works great. Keep the case nearby.,Works seamlessly with iPhone 6+ (with most current iOS). Take a little getting used to to make sure you always have the case nearby (so you don’t just put them down somewhere). No problems with them feeling like they are going to fall out.,5.0,Apple Airpods-Latest Model
It works,It’s great and portable perfect for when you wanna just listen to some music.Making calls works great 👍👍,5.0,Apple Airpods-Latest Model
AirPods Lovers,I love these earphones. I didn’t realize I could be this active with these on. It happened a few times I forgot I was wearing my AirPods .,5.0,Apple Airpods-Latest Model
Defective,"I’ve had serious issues with these headphones (disconnecting, not charging, etc.) and I had to order a replacement set. I hope the replacement set works, otherwise I may consider purchasing from Apple directly.",2.0,Apple Airpods-Latest Model
Clear sound less static noise,This was a gift that she loved!,5.0,Apple Airpods-Latest Model
Great Airpods,"Love that I can walk around the house talking on the phone and have my hands free to do chores etc. My only complaint is that battery life is not the best. Otherwise, love them.",5.0,Apple Airpods-Latest Model
Awesome,They connect quickly and last a very long time. No issues!,5.0,Apple Airpods-Latest Model
Just do it!,"I have an iPhone XR and wanted some wireless headphones. I went with an off brand at first and it was a terrible decision. After that experience I knew I needed to just buy the Apple brand and get a good product. Yes, they are a little more expensive than an off brand - but seriously? They are worth it and more.

If you're hesitating like I did at first... Let me tell you for sound quality, battery life, and ease of use - this is the product you want. No doubt.",5.0,Apple Airpods-Latest Model
All good,All good,5.0,Apple Airpods-Latest Model
Not a universal and comfortable fit to the ear.,Not what it is advertised to be.  Definitely not a universal fit.,2.0,Apple Airpods-Latest Model
"Went through wash, still work fine.","My wife accidentally washed my EarPods because they had been in my pocket. I found them in bottom of washing machine after cloths had gone to dryer. Didn’t work right away, but after 2 days in a cup of rice, my AirPods work good as new. Amazing product. I tried $20 knockoffs first. There is a huge difference and these work so much better I bought a second pair for my wife.",5.0,Apple Airpods-Latest Model
I’m happy with my purchase,AirPods are the best! Love them,5.0,Apple Airpods-Latest Model
"Fantastic, I don’t know how i lived without it","Everything works just perfect, the sound quality i can’t say it’s 100% but pretty better than the original wired headphones, it’s better but not like the beats audio ones from Dre)) the connection is perfect once i open it it connected to my phone automaticly and works perfect, i use them almost 2 days without any charging it is good with battery life...",5.0,Apple Airpods-Latest Model
worth it,"very conviniecce, it's all, i like it",5.0,Apple Airpods-Latest Model
you can here great,I liked every thing about this. There is nothing that I dislike.,5.0,Apple Airpods-Latest Model
Great Product,Works great! Exactly what I expected.,5.0,Apple Airpods-Latest Model
Great everyday headphones,Great for everyday headphones. Not much for working out.,5.0,Apple Airpods-Latest Model
Awesome product,"Love them! Easy to use, love the ease of use, pull one out and music pauses, double tap to go to the next song! Just easy, and wayyyyyy move comfortable than I thought they would be",5.0,Apple Airpods-Latest Model
A skeptic converted!,"Okay, so I bought these after my third pair of cheaper wireless headphones broke. I was getting tired of ones that attached and had the cord that went around my neck. Hence, I decided to search the internet for the best headphones that would work for listening to music/audio books while working out or doing things around the house. I finally decided to try out the AirPods since they had such great reviews, and because they were on sale. When I received the AirPods, I was surprised at how well they actually fit in my ears. I had worried about them falling out, and though they have fallen out a few times due to my children rough housing and landing on my head, they have worked great for walking around the house and exercising. The sound quality is really amazing, and I am pleasantly surprised at how quickly they charge. I will update this once I've had them longer than a few weeks, but I am extremely impressed with them so far. I was extremely skeptical at first, but I'm very glad I decided to get them!",5.0,Apple Airpods-Latest Model
Great Product but need to have noise cancellatio,"The product came in great conditions brand new and original package came with usb cable but the airpods needs to have outside noise cancellation, apple has great products",5.0,Apple Airpods-Latest Model
Perfect addition to iPhone,Bought these for the wife so this is her review. Great fit and outstanding quality. Love the case to recharge on the go.,5.0,Apple Airpods-Latest Model
headphones are fine,"the product states latest model, they are in fact gen 1",2.0,Apple Airpods-Latest Model
Faulty Right AirPod,These AirPods were Great until the right Ear pod stopped working after 90days!,5.0,Apple Airpods-Latest Model
Terrrible Item.,Item was given as a gift and doesn't work.  You can charge it but not able to hook them up to our phone(s). Do not buy!,1.0,Apple Airpods-Latest Model
Ok,Great,5.0,Apple Airpods-Latest Model
Excellent gift for your tweens.,I can’t really offer any insight because this was a gift. My granddaughter hasn’t mentioned any negatives.,5.0,Apple Airpods-Latest Model
Love my AirPods,I love them they make life so much easier lol,5.0,Apple Airpods-Latest Model
Not a rip off,This was legit and brand new highly recommend,5.0,Apple Airpods-Latest Model
Best Earphones,Worth the money. 10/10 recommend,5.0,Apple Airpods-Latest Model
REALLY GOOD! HIGHLY RECOMMEND,Item is awesome! I am glad that amazon was running a discount because i don’t think i would’ve found them for any better. These are not fakes either.,5.0,Apple Airpods-Latest Model
This review will blow your mind!!!!!,You put them in your ears and they play music from your blue tooth device.,5.0,Apple Airpods-Latest Model
Use,Great,5.0,Apple Airpods-Latest Model
Sucks,Don’t buy this product had it for a few months and sometimes the buds don’t pick up when I put them in my ear,1.0,Apple Airpods-Latest Model
Broken,I got them and went to try them out and then one of the AirPods was broken.,1.0,Apple Airpods-Latest Model
Love them,Easy to use,5.0,Apple Airpods-Latest Model
Super happy,Always love Apple products!  Completely satisfied!!,5.0,Apple Airpods-Latest Model
They satisfied teenager,Got these for my son. He loves them,5.0,Apple Airpods-Latest Model
Worth every penny,Works great.  Sound quality is great. Worth every penny.  TN has the “Hands Free” law and these have already paid for themselves!,5.0,Apple Airpods-Latest Model
One Size Does Not Fit All,"Given Apple’s price-quality continuum history, I had high expectations for this pricey set of earbuds. Out of the box and after fully charging, I was amazed at how fast they paired with my iPhone7. I have about 20 sets of earphones, ranging in price from the cheapo Monoprice to the Bose Sportsound. So, I put them in my ear canals and headed out for my 3-mile loop. I had expressed doubt that they would remain seated in my external auditory meatus while running. I had not gone 100m and the left one popped out and hit the pavement. This happened three more times before I was done. The right channel never moved. The sound quality was excellent. Not so great for excluding the ambient sound of passing cars. So, bottom line: great packaging. Long play life. Excellent sound in environments where ambient noise is around 80dB. If your ears are like mine, you’ll likely be picking one of them off the ground. The touch feature is great for taking phone calls. But, the Bose wins hands down for fit and exclusion of background noise. Plus, you have a fail-safe wire connecting both buds, a comforting thought when riding a bike. Who wants to retrieve a lost earbud when cranking along at 20mph?",4.0,Apple Airpods-Latest Model
On time and works great,Love the product,5.0,Apple Airpods-Latest Model
So far so good,"So far, they work beautifully.",5.0,Apple Airpods-Latest Model
Exactly as pictured and described.,"I got these as a gift, and I was worried about purchasing these online, and when they arrived they were exactly what you’d get in store but cheaper! They work really well, easy to connect, you adjust the settings for them in the blue tooth menu on your iPhone. And they stay charged for a long time as well and came with a iPhone charger. I recommend these if you’re able to not lose them as they can be lost very easily. They do make cords to attach to them so you can wear them around your neck. But other then that, I have zero complaints about these AirPods. I’m very happy I decided to purchase these through amazon.",5.0,Apple Airpods-Latest Model
Good product,Perfect,5.0,Apple Airpods-Latest Model
Worth every dollar!,"I always thought the airpods were overpriced piece of fashion statement because it was apple, but man was I wrong. This is seriously amazing. You would never think just losing the wire would be a big deal, but it just is. It feels like nothing is even in my ears and I can't leave the house without them at this point. A 5/5 product for me and I'm looking forward to the next generation of airpods.",5.0,Apple Airpods-Latest Model
Excellent,Love the product,5.0,Apple Airpods-Latest Model
right pod stopped working less than week of purchasing,"right pod suddenly stopped working less than a week of purchasing and as well as case connectivity issues. i did not drop it or water damage it, seems to be a manufacturing defect. Apple is replacing it for me, but it will take a week...",1.0,Apple Airpods-Latest Model
pretty damn cool,"very cool piece of tech, they actually stay in your ears pretty good and sound decent",5.0,Apple Airpods-Latest Model
I absolutely love my new AirPods!,Can't get enough of these. The sound is improved compared to the regular apple headphones.,5.0,Apple Airpods-Latest Model
My daughter loves these! Works great for what she needs!,Great sound!,5.0,Apple Airpods-Latest Model
Pretty good,The most suitable earphones for iPhone.,5.0,Apple Airpods-Latest Model
Great gift for my boy,"Ordered AirPods with charging case as a gift for my boy. He was excited with the quality, connected in just few minutes - got a very pleasant experience.",5.0,Apple Airpods-Latest Model
Awesome!,"I love my AirPods! I honestly don’t know what I did without them. They pair so easily with my phone, sound great, and the charging case is super convenient!!",5.0,Apple Airpods-Latest Model
👍🏼,Very easy to set up and convenient to use.,5.0,Apple Airpods-Latest Model
Better than other headset with the same price range,"Good quality but not the best , fast connect",5.0,Apple Airpods-Latest Model
Best headphones in the world,Best headphones in the world!,5.0,Apple Airpods-Latest Model
Best thing ever !!!,I don’t know where I was before these things hands free all day love love love!,5.0,Apple Airpods-Latest Model
They are GREAT!,I am in LOVE! Mine got stolen and wanted them again and I am in love!,5.0,Apple Airpods-Latest Model
Love,Love these,5.0,Apple Airpods-Latest Model
There great,I love my AirPods,5.0,Apple Airpods-Latest Model
AirPods,Sound is awesome. Listening time not quite as advertised but long enough. 6-8 hrs listening before charge is needed.,5.0,Apple Airpods-Latest Model
Apple AirPods with charging case,"I love my AirPods so far! I have only had them for a few days but they have been great for listening to music. The sound quality is amazing and I have had no problems with connecting to my iPhone XS. They connect as soon as I put them in my ears, which is very convenient. They connected right away to my iPad with no problem as well. Battery life is excellent. No issues with that after hours of listening to music. So far I love them and am very happy with my purchase!",5.0,Apple Airpods-Latest Model
I’m loving it,It is incredibly nice,5.0,Apple Airpods-Latest Model
Authentic and Great Sound Quality,I purchased this for my fiancé for our anniversary and he is in love with it. The packaging is nice and sleek and easy to use. The sound quality is amazing - very loud and clear. We are big on Apple products and this met our expectations.,5.0,Apple Airpods-Latest Model
Love them,"I was worry it wasn’t going to be Apple, but they are legit. Love them. Fast delivery.",5.0,Apple Airpods-Latest Model
Pretty easy to use,So cool device. I could use it anywhere and it is pretty easy to use and it really that much easy to drop from your ear.,5.0,Apple Airpods-Latest Model
Eh,It arrived with small hairs but I cleaned it up and it works well,3.0,Apple Airpods-Latest Model
"Easy to use, Reliable, Best Call Quality but ....","LOOKS:
-----------

This is either Love it or Hate it at first sight kind of design. Some do love the way it looks, but many still criticize it for the way it hangs outside of your ears.

The materials used are well thought for its application. The case is small, yet secure. Magnetic clasp for the lid and attachment for the pods themselves are top notch.

FIT:
-----

Another commonly debated topic about the AirPods is the FIT. Many do not find it secure. At best they are a loose fit. However, I have put this through the pace at Gym, and Daily life and it has never come off on its own unintended.

SETUP:
----------

Say it with me, ""1-2-3"". By the time you finish saying it, you are already connected and ready to go. Apple sets the benchmark for the Ease of setup and use. To the extent where Samsung has started mimicking the same process on their Galaxy Bud lineup.

BATTERY LIFE:
--------------------

Yet another benchmark. 5 hours of listening/talk time per charge is fantastic. Never ran out of juice at any given time during its use. If one ever does, 15 minutes of charge in the case gives you 3 hours of listening time.

In my experience, Apple has always downplayed the Battery Life. So in real life I got more than the stated times on the spec sheet.

CHARGING CASE:
--------------------------

Well pocketable and convenient. Charges fast, and keeps the Pods themselves charged. Simply does what it is designed to do; efficiently.

Easily scratched. Expect your blue jean colors to stick to it overtime. Needs regular cleaning to keep it pristine.

CALL QUALITY:
---------------------

Phenomenal. Terrific. The benchmark. With all the bluetooth earbuds that I've used, including dedicated Bluetooth headsets from the past and present; this one sounds the best when it comes to Microphone quality. The callers that I am talking to never suspected that I am using a headset. Its that good.

Stereo call playback is also a welcome bonus. The phone call sounds natural and true to life through this headset.

SOUND/AUDIO QUALITY:
-----------------------------------

The major drawback of the AirPods is its overall Audio quality. Although the sound quality is well above what is needed for a phone call, the overall Sonic quality is lacking for Music use.

Sound is open and vibrant, but lacks in Bass severely (No, I do not prefer too much bass; I seek balanced audio signature). Usually this is where I would go into detail about the sound signature as an audiophile. However, the product simply doesn't have the merits to warrant the time. If I were to keep it short and simple, the sound quality is ""Meh"". The EarPods that came packaged with your iPhone sounds very similar.

The open design of the AirPods also allows for the ambient noises to come through and diminish any very little bass that is present. GYM is a classic example where this headset fails (background music playing, various equipments chiming left and right). It lets every sound through as there is no isolation between the outside and your ear canal. You will be using higher volumes than you are used to with other headsets of this class.

PRICE:
---------

The asking price is a bit too much for what it offers. You may find other products in the market that offers more for the same money or less.

The audio signature is not that different than the 29 dollar (Free with your iPhone purchase) EarPods.

The difficult question to ask is, is it worth 160 dollars to just snip the cables off of your EarPods?
If the convenience means a ton to you, then Yes. But for many the answer will be a Hard NO.

VERDICT:
-----------

If you are an audiophile that expects higher fidelity out of your headsets, then the AirPods are not for you.

Although AirPods will not win wars with other headsets when it comes to sound quality, it sets the benchmark and performs terrific when it comes to everyday usage and reliability. The overall user experience outweighs the only poor aspect of the AirPods (Sound Quality).

Hence, If you are a novice user, you'll feel home with this product.",3.0,Apple Airpods-Latest Model
Great quality,This is my third pair of AirPods and I feel like these are better then the ones I bought from the store,5.0,Apple Airpods-Latest Model
Great design,I love them but could always be better,5.0,Apple Airpods-Latest Model
A+,"I love them so much, exactly what I expected and more",5.0,Apple Airpods-Latest Model
Great,Love these,5.0,Apple Airpods-Latest Model
Not the second generation airpods,This is actually air pod 1 not 2.,3.0,Apple Airpods-Latest Model
Are they worth it? You bet!,"I had previously bought cheap knockoff AirPods. These sound amazing, stay in my ears, pair automatically and have great battery life. I use them when working out, hiking, or cycling. I had to think long and hard about spending this much on headphones but they are worth every penny! An absolute must if you have an Apple Watch.",5.0,Apple Airpods-Latest Model
Awesome,Awesome!,5.0,Apple Airpods-Latest Model
Excelente producto,Genial!,5.0,Apple Airpods-Latest Model
"Airpod flex with convenience, good integration and a questionable price tag.","I got caught up with the hype/trend of the airpods. And there are good reason why it is popular. The first thing is the convenience of quickly and easily pairing with your phone or even computer. In terms of sound quality, the airpods doesn't sound at all different from the regular apple earpods. Essentially it is basically bluetooth earpods with the siri assistance built in. (both look the same/same size and everything). There is hardly any noise cancellation since its not that kind of headphone. The mic is okay but, I used it once and it sounds muddle when I tried it to record. One of the biggest plus using airpods is not having to deal with TANGLED WIRES. The airpods have great battery life and it charges really quick. I would say using airpods for around 4 hours leaves it around 70-80% on the airpods it self. Last thing to mention is the price tag, yes it is expensive but, If you're someone who wants no bells or whistle and want a good reliable product, and is okay with the price tag then go with this. Yes there are other headphones that offer more features and maybe even cheaper price. However, It is kind of hard to beat something this easy to use and part of the meme. So it is a great buy!",4.0,Apple Airpods-Latest Model
Defective product and it was expensive.,The left AirPod started to smell burnt and noticed that the smoke was coming from the left side.,1.0,Apple Airpods-Latest Model
Uhhhhhh,"0:000:00This video is not intended for all audiences. What date were you born?SubmitAdobe Flash Player is required to watch this video.Install Flash Player My airpods arrived today and there were no airpods inside. 🤔🤔 Just the packaging, case, and cable.",1.0,Apple Airpods-Latest Model
Love them,The sound is excellent,5.0,Apple Airpods-Latest Model
Awesome,Simply perfect,5.0,Apple Airpods-Latest Model
Light and convenient,Can’t go wrong with these AirPods because they go great with you’re apple ecosystem. Setting up is super easy and quick. Sound quality is decent since they’re not noise canceling. The battery on them is honestly great.,5.0,Apple Airpods-Latest Model
AirPods,These little earbuds produce great sound and fit my ears perfectly.,5.0,Apple Airpods-Latest Model
Great puechase,Great choise. No regrets.,5.0,Apple Airpods-Latest Model
Worth the money!,I finally decided to give them a try and I love them!,5.0,Apple Airpods-Latest Model
"Amazon, Don’t make commitments you can’t keep.","They may be great, but I wouldn’t know cause they are over a week late. If I was given an accurate estimate or notified earlier I could have bought them elsewhere for the same price and got them a week earlier.",1.0,Apple Airpods-Latest Model
Awesome headphones,I love the battery on this product,5.0,Apple Airpods-Latest Model
Flexin my pods daily!,They are AirPods! There’s nothing to say.!!,5.0,Apple Airpods-Latest Model
Works Flawlessly,"Very nice audio quality, don't fall out at all like I was worried they would.",5.0,Apple Airpods-Latest Model
Broke in under 45 days,What a bunch of junk.  Paid $150+ for these and they don't even work for 45 days.  Save yourself the headache and money.,1.0,Apple Airpods-Latest Model
Broke right after return window closed,They broke in less than two months. Completely threw away $144. They stopped working for absolutely no reason right after the return window closed. I feel robbed,1.0,Apple Airpods-Latest Model
Very quick,Thank you! This will be a great gift for my girlfriend.,5.0,Apple Airpods-Latest Model
Awesome product,"Great sound, these new earpods are great compared with other brands",5.0,Apple Airpods-Latest Model
Not much better than first generation,"No much difference comparing to the first generation AirPods, kinda disappointed",4.0,Apple Airpods-Latest Model
Authentic product.,"Great and authentic.
Brand new and easy to work.
Love it!",5.0,Apple Airpods-Latest Model
Not as advertised.,"I did not receive the latest model as advertised. What I received does not have wireless charging!!
The latest model can be charged wirelessly!",1.0,Apple Airpods-Latest Model
Grandson is happy with the AirPods,"These were purchased for my grandson.  He likes them very much and I purchased the case for him to store them in for protection and safety.  He can clip them to his pant loop and go and know they are protected and safe.

My only concern is the music he chooses.  I pray he is listening to music that will edify and not influence him for wrong.  Music is powerful and has a great influence over all of us.  So much out there today I wouldn't want anyone to expose themselves to, but being a grand mother, it is not my responsibility to govern his ears and heart, but I pray for him.  Yes, I bought the AirPods.  He is going to listen regardless of how he listens.  Just hoping his heart is right and he will listen to music that edifies his spirit.  We should always remember Shadrack, Mechach and Abednigo.  When they heard the music they were to bow to the image.  Just sayin.  The AirPods are nice.  I would recommend them.",5.0,Apple Airpods-Latest Model
Did not work for me,"Sound quality is OK, not great. The biggest problem is that they simply would not stay in my ears. Everyone's ear canal is different and while these AirPods may work for some people, they won't work for others. I think form won out over function as a different design would not only have sounded better, but also fit better. However, Apple is all about style which sometimes hurts functionality.",1.0,Apple Airpods-Latest Model
Love these AirPods,Bought these to replace the previous AirPods that I had lost. These work amazing as they have the Siri voice command (in which previous ones did not have). Very easy to setup; connected immediately to my phone.,5.0,Apple Airpods-Latest Model
Best wireless headphones I’ve ever had,"Sound is amazing, the bass is strong, battery life is durable and sound is so clear! Recommended!",5.0,Apple Airpods-Latest Model
they're pretty good,I thought they were nice but I just think that the price is outrageous,4.0,Apple Airpods-Latest Model
They are awesome and charge really quickly,I love them,5.0,Apple Airpods-Latest Model
Do not buy!!!,First pair stopped working in a couple of weeks. Got a replacement that also stopped working in a few weeks. Just go to Apple and buy from them directly,1.0,Apple Airpods-Latest Model
Perfect,Love this product,5.0,Apple Airpods-Latest Model
Def Recommend Buying These,"These are definitely real AirPods which I was unsure of when I bought them. The quality is not much better than the headphones with wires, but they are extremely convenient for my lifestyle. The cost of them hurt a lot, not gonna lie, but the fact that I never have to worry about them dying helps so much. Also, the fact that it has no wires has me LIVING. My old ones used to get pulled out constantly, especially when riding my bike.",5.0,Apple Airpods-Latest Model
"kinks very little with connecting, easy to fix though","if you blast it all the way then you won’t hear anything, some songs sound better and the bass is sooooo good. Overall worth the money after a few months of having these.",4.0,Apple Airpods-Latest Model
Worth it,"Great and useful, helpful for a music obsessed person",5.0,Apple Airpods-Latest Model
In Love,I love it! I was very hesitant to buy AirPods but I’m very glad I did.,5.0,Apple Airpods-Latest Model
Fun and practical,"So easy to pair, easy to wear and easy to charge.",5.0,Apple Airpods-Latest Model
Waste of time and money,They worked for about 1 day then they stopped. Have to return them.,2.0,Apple Airpods-Latest Model
Volume range could be much better.,Volume responses not good when asking Siri questions - too low.,3.0,Apple Airpods-Latest Model
When it fall it does it break,It was good,5.0,Apple Airpods-Latest Model
Paquete abierto,"Buenas noches
No me gustó que el paquete donde venían estaba abierto hablo de la caja de Amazon",4.0,Apple Airpods-Latest Model
Apple product always good,Good,5.0,Apple Airpods-Latest Model
THE BEST EARBUDS,I have had all kinds of problems with other earbuds. These don't fall out and the sound quality is excellent. I bought the charging case without the qi charging capabilities because of the magnet in the case. I don't see how it wouldn't heat up and at the very least mess with the charging. Just my own personal opinion. :),5.0,Apple Airpods-Latest Model
Not the best audio quality available - best experience,While you can get Bluetooth that sounds better - it's hard to beat the full package apple put together. Easy to use and built-in Siri is a killer.,5.0,Apple Airpods-Latest Model
the best headphones ever,"i got this product for my birthday and i love it. i us e them every day and me and my best friend will have jam out scions
when were doing home work and it won't bother anyone around us. i highly recommend this product",5.0,Apple Airpods-Latest Model
Great product,Love it. Will recommend this to anyone,5.0,Apple Airpods-Latest Model
Don’t buy,The AirPods never holds charge. It goes dead with 10mins and it’s fully charged within 5mins. I have done all resets and still the same. I just wasted my money. This is so unfair😞,1.0,Apple Airpods-Latest Model
the case is 1st gen,"Aware, the airpods is 2nd gen while the case is 1st gen.",3.0,Apple Airpods-Latest Model
Apple Airpods,"Excellent sound quality!
Packaging was perfect and delivered on time as promised.",5.0,Apple Airpods-Latest Model
They simply work.,"Unpack them and open them next to your phone or ipad and they simply pair.  I love how simple it is, i can jump them between my ipad and iphone with a simple 3 taps.  I use them daily for music during walks but also for recorded audio of national parks and other ambiance that isn't very loud.  I find they last me about 4-5 hours for music and 6-7 hours for a low volume recording.  Drop them into the charging case and 20-30 min later they are ready to go again.  I've never had ear buds or headphones that were so convenient.",5.0,Apple Airpods-Latest Model
Great!,It’s my second AirPods and this one was discounted more than the 1st gen I bought. Unbelievably good!,5.0,Apple Airpods-Latest Model
great,would buy again,5.0,Apple Airpods-Latest Model
Bluetooth freedom is way better than being wired to the music source,"Easy to set up and easy to use. Pods have a substantial weight and feel good in the ear.  Sound quality is high fidelity. Intuitive controls -tap for next selection, ask it to raise or lower volume and it does. A full charge gives ample battery life for a +/- 6-hour listening session, Recharge quickly and, generally worthy of the Apple brand. Recommend buying an aftermarket accessory kit with a silicone cover for the charger and a lariat to allow you to hang the Airpods around your neck for a short time when you want to.",5.0,Apple Airpods-Latest Model
APPLE WARRANTY IS A HOAX BUYERS BEWARE !!!,"I bought a pair of Apple air pods 2nd  generation from Walmart on 8/20/2019  just to return them with charging issues two days later for another pair of Air pods on 8/22/2019 .The reason for the purchase was to exercise with the lightest pods I could find . On 9/17/2019  for no apparent reason the air pods stop working , when you check the percentage level on your phone only the air pods will charge not the carrying  case the indicator light would not go past 46 %  .So I called customer support at Apple which set me up for a Apple in house appointment ,so I take the air pods  in and the tech looks in the hub where the pods charge and says '' You have moisture damage ,I can tell because its brown in the bottom of the capsule ''so I said ''if I would of known you couldn't wear them to work out because of moisture issues then I wouldn't of bought them '' he did not honor the warranty because of his visual inspection this took at least a hour ,I was told that he could sell me a new pair and that the other option was to go back to Walmart , so I went back to my local Walmart to the customer service and explain the situation with no question asked they took a q-tip cleaned out the bottom of the pod case and determined it didn't have moisture issues but that a little bit of dirt was covering  both terminals preventing it from charging properly and they also gave me a brand new air pod for my trouble .Now all Apple had to do was open up the case to see if the water damage came from me actually dropping it in a large amount of water and if the initial problem was from sweat then it should be covered but not them there techs are money hungry and they just want you to spend more and more they don't care  .Please don't fall victim to Apple . There money hungry thieves!!!",1.0,Apple Airpods-Latest Model
Still too expensive,Overall the AirPod is nice to have but still too expensive. It could be around $100 price range,4.0,Apple Airpods-Latest Model
Awesome Buy,Totally worth the purchase. I use mine everyday! Great sound quality. Only downside is that after about 3 hours they start to die. They do charge quick though. My case usually stays charged for about 3 days until I have to plug it in again.,5.0,Apple Airpods-Latest Model
I wish I'd bought them sooner--Very useful for persons with hearing issues,"These are COOL!  This is truly something I wish I'd purchased months ago.

They are easy to set up, just flip open case and they connect.  Not sure how long one charge lasts--haven't used them long term.  Seem pretty secure and mostly stay in place, but get a bit uncomfortable after a few hours. (I think they're a bit too big for my ears.)  Sound quality is wonderful.  I have hearing aids that are supposed to be able to allow me to listen to music and calls on my iPhone, but sound quality is awful, so I never used either feature.  The first time I got an incoming call with these in place, I was surprised and pleased by how easy it was to fully understand the call without having to switch to speaker phone.

I plan to try using my phone in meetings as a way of streaming other's voices directly into my ears.  I will be really nice to not miss half of what others say, or to get whiplash from turning my head back & forth to look at whomever is speaking as I try to read their lips.  I understand that it's possible to put the phone in front of a TV and have it relay the sound directly to the Air Pods.  I currently don't need to do that because I can just pair them with the Roku app on my phone, but will try it out when visiting family to see if it will allow me to hear the TV better.",5.0,Apple Airpods-Latest Model
Great,Their airpods. Of course they’re good,5.0,Apple Airpods-Latest Model
They are just awesome,I love my AirPods,5.0,Apple Airpods-Latest Model
Son loves them!,Son says they are awesome and good quality!,5.0,Apple Airpods-Latest Model
"If you are on the fence about getting airpods, don't be!","Cannot see my life without being able to have AirPods. They are one of apples best inventions this year. i have used a significant amount of Bluetooth headphones and they are nothing compared to these. They fit and sound great, they are so convenient and sync with all of your apple devices. A must get!",5.0,Apple Airpods-Latest Model
